"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","655",2022-10-01,274,2022-10-01 09:00:00,2022-10-01 16:00:00,420,-274,-0.0127976190474856,NA,NA,NA,NA,NA,1
"2","655",2022-10-02,275,2022-10-02 10:00:00,2022-10-02 17:00:00,420,-158,-0.00750992063484803,2022-10-01 16:00:00,2022-10-02 10:00:00,1080,211,0.00361232943466816,1
"3","655",2022-10-03,276,2022-10-03 10:00:00,2022-10-03 16:00:00,360,-227,-0.0124900793646845,2022-10-02 17:00:00,2022-10-03 10:00:00,1020,194,0.00345688567826614,1
"4","655",2022-10-04,277,2022-10-04 10:00:00,2022-10-04 17:00:00,420,-249,-0.0122784391533164,2022-10-03 16:00:00,2022-10-04 10:00:00,1080,214,0.00380165692002493,1
"5","655",2022-10-05,278,2022-10-05 11:00:00,2022-10-05 17:00:00,360,-105,-0.00526785714282472,2022-10-04 17:00:00,2022-10-05 11:00:00,1080,226,0.00388693957111805,1
"6","655",2022-10-06,279,2022-10-06 09:00:00,2022-10-06 18:00:00,540,-230,-0.00918350168356121,2022-10-05 17:00:00,2022-10-06 09:00:00,960,198,0.00369757625271031,1
"7","655",2022-10-07,280,2022-10-07 10:00:00,2022-10-07 17:00:00,420,-234,-0.0112863756612708,2022-10-06 18:00:00,2022-10-07 10:00:00,960,172,0.0031658496731477,1
"8","655",2022-10-08,281,2022-10-08 10:00:00,2022-10-08 17:00:00,420,-213,-0.0103273809522828,2022-10-07 17:00:00,2022-10-08 10:00:00,1020,198,0.00362372434357553,1
"9","655",2022-10-09,282,2022-10-09 09:00:00,2022-10-09 18:00:00,540,-315,-0.0111784511783871,2022-10-08 17:00:00,2022-10-09 09:00:00,960,301,0.00427559912857505,1
"10","655",2022-10-10,283,2022-10-10 09:00:00,2022-10-10 17:00:00,480,-197,-0.00866203703703711,2022-10-09 18:00:00,2022-10-10 09:00:00,900,184,0.00354861111111113,1
"11","655",2022-10-11,284,2022-10-11 10:00:00,2022-10-11 16:00:00,360,-197,-0.0110218253964771,2022-10-10 17:00:00,2022-10-11 10:00:00,1020,231,0.00420149638805351,1
"12","655",2022-10-12,285,2022-10-12 09:00:00,2022-10-12 17:00:00,480,-198,-0.00867592592592599,2022-10-11 16:00:00,2022-10-12 09:00:00,1020,166,0.00303305240226652,1
"13","655",2022-10-13,286,2022-10-13 09:00:00,2022-10-13 18:00:00,540,-198,-0.00789730639735852,2022-10-12 17:00:00,2022-10-13 09:00:00,960,170,0.0032975898693421,1
"14","655",2022-10-14,287,2022-10-14 10:00:00,2022-10-14 18:00:00,480,-187,-0.00801851851851849,2022-10-13 18:00:00,2022-10-14 10:00:00,960,189,0.00344498910677468,1
"15","655",2022-10-15,288,2022-10-15 09:00:00,2022-10-15 16:00:00,420,-228,-0.0105654761901359,2022-10-14 18:00:00,2022-10-15 09:00:00,900,157,0.00306781045751636,1
"16","655",2022-10-16,289,2022-10-16 10:00:00,2022-10-16 17:00:00,420,-248,-0.0114120370371358,2022-10-15 16:00:00,2022-10-16 10:00:00,1080,181,0.003363304093551,1
"17","655",2022-10-17,290,2022-10-17 11:00:00,2022-10-17 19:00:00,480,-143,-0.00589814814814825,2022-10-16 17:00:00,2022-10-17 11:00:00,1080,259,0.00452777777775892,1
"18","655",2022-10-18,291,2022-10-18 11:00:00,2022-10-18 19:00:00,480,-142,-0.00571759259259266,2022-10-17 19:00:00,2022-10-18 11:00:00,960,181,0.00320635893248099,1
"19","655",2022-10-19,292,2022-10-19 11:00:00,2022-10-19 17:00:00,360,-169,-0.00932539682532438,2022-10-18 19:00:00,2022-10-19 11:00:00,960,164,0.00285641339869668,1
"20","655",2022-10-20,293,2022-10-20 10:00:00,2022-10-20 16:00:00,360,-155,-0.00862103174595064,2022-10-19 17:00:00,2022-10-20 10:00:00,1020,128,0.00238117761726063,1
"21","655",2022-10-23,296,2022-10-23 12:00:00,2022-10-23 21:00:00,540,-2,-1.1784511785105e-05,2022-10-20 16:00:00,2022-10-23 12:00:00,4080,566,0.00236875329842019,1
"22","655",2022-10-25,298,NA,NA,NA,NA,NA,2022-10-23 21:00:00,2022-10-25 20:00:00,2820,147,0.00101602830848746,NA
"23","655",2022-10-26,299,2022-10-25 20:00:00,2022-10-26 04:00:00,480,-4,-3.240740740734e-05,2022-10-26 04:00:00,2022-10-26 12:00:00,480,17,0.000574074074074142,NA
"24","655",2022-10-26,299,2022-10-26 12:00:00,2022-10-26 17:00:00,300,-3,-8.73015873037918e-05,NA,NA,NA,NA,NA,NA
"25","655",2022-10-27,300,NA,NA,NA,NA,NA,2022-10-26 17:00:00,2022-10-27 08:00:00,900,5,2.65522875817083e-05,NA
"26","655",2022-10-27,300,NA,NA,NA,NA,NA,2022-10-27 12:00:00,2022-10-27 17:00:00,300,3,0.000142857142860182,NA
"27","655",2022-10-28,301,2022-10-27 17:00:00,2022-10-28 03:00:00,600,-3,-5.05050505047335e-05,NA,NA,NA,NA,NA,NA
"28","655",2022-10-30,303,2022-10-30 10:00:00,2022-10-30 21:00:00,660,-4,-3.5936285935256e-05,2022-10-28 03:00:00,2022-10-30 10:00:00,3300,68,0.00029598143085021,1
"29","655",2022-10-31,304,NA,NA,NA,NA,NA,2022-10-30 21:00:00,2022-10-31 15:00:00,1080,15,0.000252923976605713,NA
"30","655",2022-11-01,305,2022-10-31 22:00:00,2022-11-01 10:00:00,720,-3,-3.05250305251677e-05,2022-11-01 10:00:00,2022-11-01 21:00:00,660,20,0.000558469308477106,-1
"31","655",2022-11-02,306,NA,NA,NA,NA,NA,2022-11-02 06:00:00,2022-11-02 20:00:00,840,22,0.000475694444443509,NA
"32","655",2022-11-03,307,2022-11-02 20:00:00,2022-11-03 06:00:00,600,-3,-1.51515151515903e-05,2022-11-03 06:00:00,2022-11-03 12:00:00,360,13,0.000634920634901109,NA
"33","655",2022-11-03,307,2022-11-03 12:00:00,2022-11-03 18:00:00,360,-4,-0.000128968253965138,NA,NA,NA,NA,NA,NA
"34","655",2022-11-04,308,2022-11-03 22:00:00,2022-11-04 04:00:00,360,-3,-7.44047619039796e-05,NA,NA,NA,NA,NA,NA
"35","655",2022-11-05,309,2022-11-05 08:00:00,2022-11-05 20:00:00,720,-8,-0.000143467643468205,2022-11-04 04:00:00,2022-11-05 08:00:00,1680,174,0.00194157088123093,NA
"36","655",2022-11-06,310,2022-11-05 21:00:00,2022-11-06 12:00:00,900,-9,-6.24999999999822e-05,2022-11-06 12:00:00,2022-11-06 17:00:00,300,8,0.000301587301588045,-1
"37","655",2022-11-07,311,2022-11-06 17:00:00,2022-11-07 04:00:00,660,-10,-0.000202991452993109,2022-11-07 04:00:00,2022-11-07 13:00:00,540,5,9.25925925926807e-05,NA
"38","655",2022-11-07,311,2022-11-07 13:00:00,2022-11-07 20:00:00,420,-4,-3.96825396827469e-05,NA,NA,NA,NA,NA,NA
"39","655",2022-11-08,312,NA,NA,NA,NA,NA,2022-11-07 20:00:00,2022-11-08 08:00:00,720,5,4.57875457875693e-05,NA
"40","655",2022-11-09,313,2022-11-08 08:00:00,2022-11-09 01:00:00,1020,-6,-6.03428505905644e-05,2022-11-09 01:00:00,2022-11-09 18:00:00,1020,6,6.90861139778209e-05,NA
"41","655",2022-11-10,314,2022-11-09 18:00:00,2022-11-10 02:00:00,480,-4,-6.48148148148148e-05,2022-11-10 02:00:00,2022-11-10 08:00:00,360,4,0.000168650793646678,NA
"42","655",2022-11-10,314,2022-11-10 08:00:00,2022-11-10 23:00:00,900,-15,-0.000298202614379067,NA,NA,NA,NA,NA,NA
"43","655",2022-11-11,315,2022-11-11 01:00:00,2022-11-11 06:00:00,300,-7,-0.000301587301592838,2022-11-11 06:00:00,2022-11-11 18:00:00,720,6,3.66300366303392e-05,NA
"44","655",2022-11-12,316,2022-11-12 04:00:00,2022-11-12 16:00:00,720,-5,-5.49450549449697e-05,2022-11-11 21:00:00,2022-11-12 04:00:00,420,4,5.62169312183079e-05,1
"45","655",2022-11-13,317,2022-11-13,2022-11-13 05:00:00,300,-2,-7.14285714300358e-05,2022-11-12 16:00:00,2022-11-13,480,5,0.000101851851851987,NA
"46","655",2022-11-13,317,2022-11-13 12:00:00,2022-11-13 22:00:00,600,-26,-0.000659090909088739,2022-11-13 05:00:00,2022-11-13 12:00:00,420,3,5.95238095234264e-05,NA
"47","655",2022-11-14,318,2022-11-14 12:00:00,2022-11-14 17:00:00,300,-75,-0.00459523809533019,2022-11-13 22:00:00,2022-11-14 12:00:00,840,33,0.000644841269839316,1
"48","655",2022-11-15,319,2022-11-15 12:00:00,2022-11-15 20:00:00,480,-31,-0.00114814814814808,2022-11-14 17:00:00,2022-11-15 12:00:00,1140,84,0.00133343040186893,1
"49","655",2022-11-16,320,2022-11-16 12:00:00,2022-11-16 20:00:00,480,-73,-0.00223611111111125,2022-11-15 20:00:00,2022-11-16 12:00:00,960,62,0.00116637164124392,1
"50","655",2022-11-17,321,2022-11-17 11:00:00,2022-11-17 19:00:00,480,-100,-0.0039629629629631,2022-11-16 20:00:00,2022-11-17 11:00:00,900,61,0.00126470588235292,1
"51","655",2022-11-18,322,NA,NA,NA,NA,NA,2022-11-17 19:00:00,2022-11-18 07:00:00,720,78,0.00208513433340467,NA
"52","655",2022-11-18,322,NA,NA,NA,NA,NA,2022-11-18 11:00:00,2022-11-18 16:00:00,300,22,0.00141269841269829,NA
"53","655",2022-11-21,325,2022-11-21,2022-11-21 11:00:00,660,-12.5,-0.000345279720284447,2022-11-20 10:00:00,2022-11-21,840,168.5,0.00351339285712484,1
"54","655",2022-11-22,326,NA,NA,NA,NA,NA,2022-11-21 11:00:00,2022-11-22 06:00:00,1140,28,0.000165413533835338,NA
"55","655",2022-11-24,328,2022-11-22 06:00:00,2022-11-24 01:00:00,2580,-31,-0.000213253334376994,2022-11-24 01:00:00,2022-11-24 08:00:00,420,9,0.000267857142855742,NA
"56","655",2022-11-24,328,2022-11-24 08:00:00,2022-11-24 17:00:00,540,-9,-0.000191919191918898,NA,NA,NA,NA,NA,NA
"57","655",2022-11-25,329,2022-11-24 21:00:00,2022-11-25 09:00:00,720,-6,-5.26556776549963e-05,NA,NA,NA,NA,NA,NA
"58","655",2022-11-25,329,2022-11-25 12:00:00,2022-11-25 20:00:00,480,-6,-0.000175925925925926,NA,NA,NA,NA,NA,NA
"59","655",2022-11-27,331,NA,NA,NA,NA,NA,2022-11-26 23:00:00,2022-11-27 19:00:00,1200,60,0.00085948773449587,NA
"60","655",2022-11-28,332,NA,NA,NA,NA,NA,2022-11-27 21:00:00,2022-11-28 15:00:00,1080,18,0.000250974658868809,NA
"61","655",2022-11-29,333,2022-11-28 15:00:00,2022-11-29 02:00:00,660,-7,-9.42113442131202e-05,2022-11-29 02:00:00,2022-11-29 15:00:00,780,12,0.000106227106227078,NA
"62","655",2022-11-30,334,2022-11-29 21:00:00,2022-11-30 06:00:00,540,-13,-0.000292929292927926,2022-11-30 06:00:00,2022-11-30 12:00:00,360,27,0.00124007936508902,-1
"63","655",2022-12-01,335,2022-12-01 03:00:00,2022-12-01 14:00:00,660,-6,-8.44988344989534e-05,NA,NA,NA,NA,NA,1
"64","655",2022-12-02,336,2022-12-02 14:00:00,2022-12-02 20:00:00,360,-4,-0.000128968253963814,NA,NA,NA,NA,NA,1
"65","655",2022-12-03,337,2022-12-03 04:00:00,2022-12-03 09:00:00,300,-9,-0.000515873015886502,2022-12-02 20:00:00,2022-12-03 04:00:00,480,5,0.000120370370370438,1
"66","655",2022-12-04,338,2022-12-04 01:00:00,2022-12-04 07:00:00,360,-3,-8.92857142825889e-05,2022-12-03 09:00:00,2022-12-04 01:00:00,960,9,0.000136846405229048,NA
"67","655",2022-12-04,338,NA,NA,NA,NA,NA,2022-12-04 07:00:00,2022-12-04 12:00:00,300,7,0.000325396825400899,NA
"68","655",2022-12-05,339,2022-12-04 12:00:00,2022-12-05 06:00:00,1080,-3,-2.38791423001223e-05,2022-12-05 06:00:00,2022-12-05 18:00:00,720,36,0.000982905982899721,-1
"69","655",2022-12-06,340,2022-12-05 18:00:00,2022-12-06 17:00:00,1380,-18,-0.000140881642512029,NA,NA,NA,NA,NA,NA
"70","655",2022-12-07,341,NA,NA,NA,NA,NA,2022-12-06 17:00:00,2022-12-07 06:00:00,780,17,0.000320207570207994,NA
"71","655",2022-12-08,342,NA,NA,NA,NA,NA,2022-12-08 14:00:00,2022-12-08 19:00:00,300,4,0.000150793650793483,-1
"72","655",2022-12-09,343,2022-12-08 19:00:00,2022-12-09 06:00:00,660,-4,-2.23387723378485e-05,2022-12-09 06:00:00,2022-12-09 20:00:00,840,3,1.48809523810176e-05,NA
"73","655",2022-12-11,345,2022-12-09 20:00:00,2022-12-11 23:00:00,3060,-24,-0.000122181431837491,NA,NA,NA,NA,NA,NA
"74","655",2022-12-12,346,NA,NA,NA,NA,NA,2022-12-11 23:00:00,2022-12-12 06:00:00,420,3,6.28306878307664e-05,NA
"75","655",2022-12-12,346,NA,NA,NA,NA,NA,2022-12-12 09:00:00,2022-12-12 16:00:00,420,5,0.000163690476189804,NA
"76","655",2022-12-13,347,2022-12-12 16:00:00,2022-12-13 06:00:00,840,-7,-9.52380952380119e-05,NA,NA,NA,NA,NA,NA
"77","655",2022-12-15,349,2022-12-15 03:00:00,2022-12-15 10:00:00,420,-37,-0.0017107583774092,2022-12-13 12:00:00,2022-12-15 03:00:00,2340,52,0.000198131644777554,NA
"78","655",2022-12-15,349,NA,NA,NA,NA,NA,2022-12-15 10:00:00,2022-12-15 20:00:00,600,76,0.00237794612793362,NA
"79","655",2022-12-16,350,2022-12-15 20:00:00,2022-12-16 12:00:00,960,-18,-0.00026484204793257,2022-12-16 12:00:00,2022-12-16 18:00:00,360,16,0.000823412698405443,-1
"80","655",2022-12-17,351,2022-12-16 18:00:00,2022-12-17 14:00:00,1200,-78,-0.00129293319595643,NA,NA,NA,NA,NA,NA
"81","655",2022-12-19,353,2022-12-19 01:00:00,2022-12-19 12:00:00,660,-5,-4.75912975912531e-05,2022-12-18 10:00:00,2022-12-19 01:00:00,900,98,0.00198450515317895,NA
"82","655",2022-12-19,353,NA,NA,NA,NA,NA,2022-12-19 12:00:00,2022-12-19 19:00:00,420,6,0.000125661375661243,NA
"83","655",2022-12-20,354,2022-12-19 19:00:00,2022-12-20 17:00:00,1320,-6,-4.08981115503717e-05,NA,NA,NA,NA,NA,NA
"84","655",2022-12-22,356,2022-12-21 13:00:00,2022-12-22 01:00:00,720,-3,-3.281440781452e-05,NA,NA,NA,NA,NA,NA
"85","655",2022-12-23,357,2022-12-22 21:00:00,2022-12-23 07:00:00,600,-2,-4.545454545435e-05,2022-12-23 07:00:00,2022-12-23 14:00:00,420,2,4.96031746028665e-05,-1
"86","655",2022-12-24,358,2022-12-23 14:00:00,2022-12-24 05:00:00,900,-2,-1.69526143790939e-05,NA,NA,NA,NA,NA,NA
"87","655",2022-12-26,360,2022-12-24 06:00:00,2022-12-26 07:00:00,2940,-39,-0.000259056956115262,2022-12-26 07:00:00,2022-12-26 15:00:00,480,2,2.31481481481481e-05,NA
"88","655",2022-12-27,361,2022-12-27 05:00:00,2022-12-27 12:00:00,420,-175,-0.00733465608448628,2022-12-26 17:00:00,2022-12-27 05:00:00,720,2,2.21306471306458e-05,NA
"89","655",2022-12-27,361,NA,NA,NA,NA,NA,2022-12-27 12:00:00,2022-12-27 22:00:00,600,9,0.000260101010099247,NA
"90","655",2022-12-28,362,2022-12-27 22:00:00,2022-12-28 06:00:00,480,-3,-6.01851851853199e-05,NA,NA,NA,NA,NA,NA
"91","655",2022-12-30,364,2022-12-30 05:00:00,2022-12-30 12:00:00,420,-2,-4.29894179894085e-05,2022-12-29 03:00:00,2022-12-30 05:00:00,1560,61,0.000675959842633505,1
"92","655",2022-12-31,365,2022-12-31 03:00:00,2022-12-31 12:00:00,540,-3,-3.19865319867788e-05,2022-12-30 12:00:00,2022-12-31 03:00:00,900,3,3.3700980392139e-05,NA
"93","655",2022-12-31,365,NA,NA,NA,NA,NA,2022-12-31 12:00:00,2022-12-31 19:00:00,420,2,3.9682539681739e-05,NA
"94","655",2023-01-01,1,2022-12-31 19:00:00,2023-01-01 01:00:00,360,-3,-0.000109126984124241,2023-01-01 01:00:00,2023-01-01 16:00:00,900,3,2.04248366012894e-05,NA
"95","655",2023-01-01,1,2023-01-01 16:00:00,2023-01-01 21:00:00,300,-2,-8.73015873037918e-05,NA,NA,NA,NA,NA,NA
"96","655",2023-01-02,2,NA,NA,NA,NA,NA,2023-01-01 21:00:00,2023-01-02 10:00:00,780,33,0.000637057387058435,NA
"97","655",2023-01-03,3,2023-01-02 10:00:00,2023-01-03 07:00:00,1260,-5,-3.98393876653927e-05,2023-01-03 07:00:00,2023-01-03 17:00:00,600,7,8.08080808074811e-05,NA
"98","655",2023-01-04,4,NA,NA,NA,NA,NA,2023-01-03 21:00:00,2023-01-04 14:00:00,1020,7,5.38929021905586e-05,NA
"99","655",2023-01-05,5,2023-01-04 14:00:00,2023-01-05 17:00:00,1620,-54,-0.000217721826914731,2023-01-05 17:00:00,2023-01-05 23:00:00,360,2,2.97619047620529e-05,-1
"100","655",2023-01-06,6,2023-01-05 23:00:00,2023-01-06 13:00:00,840,-10,-0.000227182539680205,NA,NA,NA,NA,NA,NA
"101","655",2023-01-08,8,NA,NA,NA,NA,NA,2023-01-06 13:00:00,2023-01-08 11:00:00,2760,36,0.000135901685682079,NA
"102","655",2023-01-10,10,2023-01-08 11:00:00,2023-01-10 09:00:00,2760,-52,-0.000203675865967762,NA,NA,NA,NA,NA,NA
"103","655",2023-01-12,12,2023-01-12 07:00:00,2023-01-12 14:00:00,420,-2,-4.6296296296344e-05,2023-01-10 09:00:00,2023-01-12,2340,71,0.000405253283302048,NA
"104","655",2023-01-13,13,NA,NA,NA,NA,NA,2023-01-12 14:00:00,2023-01-13 22:00:00,1920,47,0.000245190879383596,NA
"105","655",2023-01-14,14,NA,NA,NA,NA,NA,2023-01-14 01:00:00,2023-01-14 22:00:00,1260,3,1.39594704812309e-05,NA
"106","655",2023-01-15,15,2023-01-14 22:00:00,2023-01-15 19:00:00,1260,-140,-0.00185206098248427,NA,NA,NA,NA,NA,NA
"107","655",2023-01-16,16,2023-01-16 07:00:00,2023-01-16 22:00:00,900,-2,-2.41013071895514e-05,2023-01-15 19:00:00,2023-01-16 07:00:00,720,13,0.000279304029305265,NA
"108","655",2023-01-18,18,NA,NA,NA,NA,NA,2023-01-17 05:00:00,2023-01-18 15:00:00,2040,8,1.89853719265287e-05,NA
"109","655",2023-01-19,19,2023-01-18 15:00:00,2023-01-19 01:00:00,600,-2,-2.02020202021147e-05,NA,NA,NA,NA,NA,NA
"110","655",2023-01-21,21,2023-01-21 12:00:00,2023-01-21 23:00:00,660,-7,-0.000174825174829427,2023-01-19 01:00:00,2023-01-21 12:00:00,3540,203,0.00037600483385816,1
"111","655",2023-01-22,22,NA,NA,NA,NA,NA,2023-01-21 23:00:00,2023-01-22 04:00:00,300,1,2.77777777780181e-05,NA
"112","655",2023-01-23,23,2023-01-22 04:00:00,2023-01-23 20:00:00,2400,-88,-0.000545958323655231,NA,NA,NA,NA,NA,NA
"113","655",2023-01-24,24,2023-01-24 13:00:00,2023-01-24 19:00:00,360,-102,-0.00499999999997169,2023-01-23 20:00:00,2023-01-24 13:00:00,1020,119,0.0021254232956506,1
